السعر,الموديل,موديل سنة,لون السيارة,قوة الماتور,عدد الركاب,عداد السيارة,أصحاب سابقون,أصل السيارة,رخصة السيارة,نوع الوقود,نوع الجير,الزجاج,سعر التأمين,وسادة حماية هوائية,فرش جلد,جنطات مغنيسيوم,فتحة سقف,مسجل CD,إغلاق مركزي,مُكيّف,جهاز إنذار
73000.0,سيت ليون,2015,بني ,1200.0,,,,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2313,1,0,1,0,1,1,1,1
145000.0,هونداي سانتافيه,2013,سكني ,2200.0,6+1 ,380000 ,1 ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,4228,1,1,1,0,1,1,1,1
70000.0,فولكسفاجن جولف,2007,فيراني ,1600.0,4+1 ,210000 ,يد ثانيه ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2565,1,0,1,0,1,1,1,0
33000.0,اوبل كورسا,2003,أبيض ,1400.0,+1 ,167000 ,4 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,يدوي ,2035,0,0,1,0,0,0,0,0
46499.0,هونداي فيرنا,2009,فضي ,1400.0,5+1 ,140 ,5 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2035,1,0,1,0,1,1,1,1
62000.0,بيجو بارتنر,2011,أبيض ,1600.0,4+1 ,75000 ,يد ثانيه ,تجاري ,فلسطينية ,ديزل ,عادي ,الكتروني ,2425,1,1,0,0,1,1,1,0
56000.0,هونداي i20,2013,أزرق ,1400.0,4+1 ,160 ,1 ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2035,1,0,0,0,1,1,1,1
23000.0,فولكسفاجن باسات,1996,أبيض ,1900.0,4+1 ,123456789 ,4 ,خصوصي ,فلسطينية ,بنزين ,عادي ,يدوي ,1170,1,1,0,0,1,1,1,1
70000.0,سيت ليون,2014,أزرق ,1200.0,4+1 ,60000 ,يد اولى  ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2260,1,0,1,0,1,1,1,0
24000.0,سوبارو عريض,1986,أبيض ,1600.0,4+1 ,111111 ,7 ,عمومي ,فلسطينية ,بنزين ,عادي ,يدوي ,1170,0,0,1,0,1,1,1,1
27500.0,تويوتا كورولا,1993,زيتي ,1600.0,٤+١ ,00000 ,... ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1170,1,1,1,0,1,0,1,0
66000.0,هونداي اكسنت,2014,فضي ,1600.0,4+1 ,94000 ,يد ثانية ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2495,1,1,1,0,0,1,1,1
48000.0,هونداي فيرنا,2008,سكني ,1400.0,4+1 ,90 ,يد ثانيه  ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2035,1,1,1,0,1,1,1,1
108000.0,هونداي توسان,2015,أبيض عاجي ,2000.0,5+1 ,20000 ,صفر ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,3230,1,1,1,1,1,1,1,1
64000.0,هونداي اكسنت,2013,ذهبي ,1400.0,4+1 ,80000 ,2 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2155,1,1,1,0,1,1,1,0
550000.0,فيات دوبلو,2009,بني ,1900.0,6±١ ,200 ,,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,10966,1,0,1,0,1,1,1,1
6000.0,سوبارو نملة,1983,أبيض عاجي ,1300.0,,,,خصوصي ,فلسطينية ,بنزين ,عادي ,يدوي ,1017,0,0,0,0,0,0,0,0
68000.0,اوبل كورسا,2013,أبيض ,1400.0,4+1 ,50000 ,يد أولى استيراد ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2225,1,0,0,0,1,1,1,1
8000.0,سيت ابيزا,1988,أحمر ,1500.0,,,يد اولى ,خصوصي ,فلسطينية ,بنزين ,عادي ,يدوي ,1017,0,0,1,0,0,0,1,0
65000.0,بيجو بارتنر,2008,سكني ,1600.0,4+1 ,,2 ,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2478,1,1,0,1,1,0,1,1
52000.0,فولكسفاجن جولف,2003,أزرق ,1600.0,,,,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2340,1,1,1,0,1,1,1,1
53000.0,سيت ابيزا,2010,أبيض عاجي ,1400.0,4+1 ,140000 ,2 ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2035,1,1,1,1,1,1,1,1
92000.0,بي ام دبليو 320,2007,أسود ,2000.0,4+1 ,,يد ثانية ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2950,1,0,1,1,1,1,1,0
155000.0,فولكسفاجن GTI,2015,أسود ,200.0,,46000 ,يد اولى ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,3648,1,1,1,1,1,1,1,1
90000.0,هونداي توسان,2013,فضي ,2000.0,4+1 ,82 ,يد ثانيه ,خصوصي ,فلسطينية ,ديزل ,نصف اوتوماتيك ,الكتروني ,2915,1,1,1,0,1,1,1,1
38000.0,هونداي اكسنت,2006,أزرق سماوي ,1400.0,4+1 ,,,خصوصي ,فلسطينية ,بنزين ,عادي ,يدوي ,2035,1,0,1,0,1,1,1,0
8000.0,تويوتا تيندرا,1996,كحلي ,2500.0,4+1 ,000 ,1 ,خصوصي ,نمرة صفراء ,ديزل ,عادي ,الكتروني ,1345,0,0,0,0,0,0,0,0
85000.0,هونداي ix35,2014,فيراني ,2000.0,4+1 ,38000 ,0 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2828,1,0,1,1,1,1,1,0
70000.0,اوبل كورسا,2014,فيراني ,1400.0,4+1 ,51 ,1 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2260,1,0,1,1,1,1,1,1
112000.0,سكودا اوكتافيا,2014,أسود ميتالك ,2000.0,4+1 ,120000 ,1 ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,3300,1,1,1,0,1,1,1,1
50000.0,ايسوزو تروبر,1998,أحمر ,3100.0,6+1 ,280000 ,3 ,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1345,1,0,1,0,1,1,1,1
15000.0,مرسيدس 200,1978,ذهبي ,2000.0,4+1 ,,,عمومي ,فلسطينية ,بنزين ,اوتوماتيك ,يدوي ,1170,0,0,1,0,1,0,0,0
68000.0,فولكسفاجن كادي,2010,أسود ,1600.0,6+1 ,,2 ,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2530,1,1,0,1,1,1,1,0
67000.0,فولكسفاجن GTI,2008,أزرق سماوي ,1800.0,4+1 ,115 ,يد اولي 1 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2513,1,1,1,0,1,1,1,1
25000.0,فولكسفاجن بولو,1997,أخضر ,1600.0,,,,تأجير ,فلسطينية ,بنزين ,عادي ,الكتروني ,1170,1,0,1,1,1,1,0,1
100000.0,بي ام دبليو 523,2005,أزرق ,2300.0,4+1 ,300000 ,3 ,خصوصي ,فلسطينية ,بنزين ,نصف اوتوماتيك ,الكتروني ,3440,1,1,1,1,1,1,1,0
118000.0,كيا سبورتاج,2014,رمادي ,2000.0,4+1 ,٤١٠٠٠ ,اولى ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,3405,1,1,1,0,1,1,1,1
43000.0,كيا ريو,2010,أبيض عاجي ,1500.0,,,...... ,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2035,1,1,1,0,1,1,1,1
95000.0,فولكسفاجن كادي,2014,أبيض ,1600.0,6+1 ,120 ,2 ,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,3003,1,1,1,0,1,1,1,1
24000.0,اوبل استرا,1995,أبيض ,1400.0,4+1 ,000000 ,3 ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1017,1,1,0,0,1,1,1,1
86000.0,سكودا رابيد,2014,سكني ,1400.0,4+1 ,60الف ,0 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2540,1,0,1,0,1,1,1,1
18500.0,فولكسفاجن جولف,2006,فضي ,2000.0,,196000 ,ثانيه ,خصوصي ,نمرة صفراء ,بنزين ,اوتوماتيك ,الكتروني ,2340,1,0,1,0,1,1,1,1
60000.0,ستروين C-Elysee,2015,أزرق ,1200.0,4+1 ,20000 ,1 ,خصوصي ,فلسطينية ,بنزين ,نصف اوتوماتيك ,الكتروني ,2085,1,0,0,0,1,1,1,1
37000.0,هونداي اكسنت,2008,رصاصي ,1400.0,4+1 ,,واحد ,تأجير ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2035,1,0,0,0,1,1,1,1
68000.0,هونداي اكسنت,2015,فيراني ,1600.0,4+1 ,43000 ,0 ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2530,1,0,0,0,1,1,1,1
260000.0,مرسيدس S350Long,2006,ذهبي ,3500.0,4+1 ,274000 ,6 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,6240,1,1,1,1,1,1,1,1
58000.0,هونداي i30,2009,أسود ,1600.0,٤+١ ,١٢٠٠٠٠ ,يد ثانية ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2355,1,1,1,1,1,1,1,1
48000.0,اوبل كورسا,2013,فيراني ,1400.0,,,,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2035,1,0,1,0,1,1,1,0
7000.0,مرسيدس 614,1996,أبيض ,3000.0,22 ,2000 ,1 ,خصوصي ,نمرة صفراء ,ديزل ,عادي ,يدوي ,1345,0,0,0,0,0,1,1,1
14000.0,فولكسفاجن بيتل,1974,بيج ,1300.0,٤+١ ,٠٠٠٠٠ ,٤ ,خصوصي ,فلسطينية ,بنزين ,عادي ,يدوي ,1017,0,1,1,0,0,0,0,0
100000.0,فولكسفاجن باسات,2011,أسود ,1800.0,,136000 ,يد ثانيه ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,3090,1,1,1,0,1,1,1,1
61000.0,هوندا سيفيك,2008,أسود ,1800.0,,116000 ,ثانية ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2408,1,1,1,1,1,1,1,1
7000.0,دراجة نارية 2013,2013,أسود ,125.0,1+1 ,13700 ,2 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1935,0,0,0,0,0,0,0,0
42000.0,رينو كليو,2011,أبيض ,1150.0,4+1 ,132 ,ثالثة ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2035,1,0,0,0,1,1,1,0
54000.0,اوبل كورسا,2013,فيراني ,1400.0,4+1 ,54000 ,يد ثانية ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2035,0,0,0,0,0,0,0,0
69000.0,اوبل كورسا,2016,أسود ميتالك ,1400.0,4+1 ,40 ,0 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2243,1,0,1,0,1,1,1,1
60000.0,فولكسفاجن باسات,2006,فضي ,2000.0,,,,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2390,1,1,1,1,1,1,1,1
112000.0,فولكسفاجن جولف,2016,فضي ,1400.0,4+1 ,78000 ,0 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2995,1,0,1,0,1,1,1,1
44000.0,هونداي كليك,2008,أبيض ,1400.0,4+1 ,72000 ,2 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2035,1,0,0,1,1,1,1,1
130000.0,ميتسوبيشي باجيرو,2007,أسود ,3200.0,6+1 ,120000 ,1 ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,3965,1,1,1,1,1,1,1,1
59000.0,اوبل كورسا,2014,أبيض ,1400.0,,,,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2068,1,0,1,0,1,1,1,0
80000.0,سكودا اوكتافيا,2012,رصاصي ,1600.0,4+1 ,160000 ,يد اولى ,خصوصي ,فلسطينية ,ديزل ,نصف اوتوماتيك ,الكتروني ,2740,1,0,1,0,1,1,1,0
35000.0,سكودا فابيا,2003,أبيض ,1900.0,4+1 ,,اربعة ,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2340,0,0,1,0,0,1,0,0
19000.0,هونداي الانترا,1999,سكني ,1600.0,4+1 ,12345 ,3 ,عمومي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1170,0,0,0,0,1,1,1,0
56500.0,هونداي اكسنت,2011,جيشي ,1600.0,,133000 ,,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2340,1,0,1,0,1,1,1,1
46000.0,كيا برايد,2008,فضي ,1600.0,4+1 ,157 ,اولا ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2340,1,1,1,0,1,1,1,1
85000.0,هونداي اكسنت,2014,أبيض ,1400.0,4+1 ,47 الف ,يد اولى ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2523,1,1,1,0,1,1,1,1
45000.0,هونداي اكسنت,2009,ذهبي ,1400.0,4+1 ,71000 ,يد ثانيه ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2035,1,0,0,0,1,1,1,1
37000.0,اوبل كورسا,2009,رمادي ,1400.0,4+1 ,130000 ,ثالثة ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2035,1,0,1,0,1,1,1,1
120000.0,سكودا سوبيرب,2013,أبيض عاجي ,2000.0,4+1 ,132000 ,3 ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,3440,1,1,1,0,1,1,1,1
45000.0,هونداي افانتي,2005,سكني ,1600.0,4+1 ,000 ,3 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2340,1,1,1,1,1,1,1,1
130000.0,بي ام دبليو 740,2007,كحلي ,4000.0,4+1 ,180000 ,2 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,3965,1,1,1,1,1,1,1,1
74500.0,سكودا فابيا,2016,أبيض ,1200.0,4+1 ,47000 ,0 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2339,0,0,1,0,0,1,1,1
30000.0,بي ام دبليو 316,1989,أبيض ,1600.0,4+1 ,999855 ,0 ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1170,1,1,1,1,1,1,1,1
3500.0,بيجو 205,1998,أحمر ,1400.0,,,2 ,خصوصي ,نمرة صفراء ,بنزين ,عادي ,الكتروني ,1017,0,1,1,0,1,0,0,0
52000.0,سكودا اوكتافيا,2006,رمادي ,1900.0,4+1 ,,,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2340,1,1,1,1,1,1,1,0
55000.0,مرسيدس S320,1992,أبيض ,3200.0,,,,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1345,1,1,1,1,1,1,1,1
105000.0,هونداي ix35,2013,أسود ,2000.0,5+1 ,52000 ,يد ثانية ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,3178,1,1,1,1,1,1,1,1
64000.0,سكودا اوكتافيا,2009,أبيض ,1900.0,,5 ,3 ,عمومي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2460,1,0,1,0,1,1,1,1
65000.0,مرسيدس E300,1999,أبيض ,300.0,4+1 ,150 ,يد ثانية ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1036,1,1,1,0,1,1,1,1
95000.0,فولكسفاجن جولف,2011,أسود ,1400.0,4+1 ,,,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2698,1,0,1,1,1,1,1,1
51000.0,فيات باندا,2015,أسود ,1250.0,4+1 ,30 ,0 ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2035,1,1,0,0,1,1,1,1
58000.0,هونداي i30,2008,أسود ,2000.0,٤+١ ,٢٥٠٠٠٠ ,٣ ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2355,1,1,1,1,1,1,1,0
73000.0,سيت ليون,2015,عدة الوان ,1200.0,4+1 ,٦٥٠٠٠ ,,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2313,1,0,1,0,1,1,1,1
25000.0,دايو لانوس,2000,سكني ,1500.0,,,,خصوصي ,فلسطينية ,بنزين ,عادي ,يدوي ,1017,0,0,0,0,0,0,0,0
43000.0,اوبل كورسا,2008,أزرق سماوي ,1400.0,4+1 ,90000 كيلو ,يد ثانيه ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2035,1,0,0,0,1,1,1,1
66500.0,هونداي اكسنت,2013,أبيض عاجي ,1600.0,4+1 ,165500 ,1 ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2504,1,1,1,0,1,1,1,1
25000.0,مرسيدس 250,1992,أسود ,2500.0,7+1 ,000 كيلو متر ,00 ,عمومي ,فلسطينية ,ديزل ,عادي ,يدوي ,1345,1,1,1,0,1,0,0,0
90000.0,كيا اوبتيما,2014,فضي ,2000.0,5+1 ,40000 ,,خصوصي ,فلسطينية ,بنزين ,نصف اوتوماتيك ,الكتروني ,2915,1,1,1,0,1,1,1,1
78000.0,بيجو بارتنر,2014,رصاصي ,1600.0,4+1 ,140000 ,0 ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2705,1,0,0,0,1,1,0,1
60000.0,بي ام دبليو 528,1998,خمري ,2800.0,٤+١ ,٢٥٦٦٦٤ ,٤ ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1370,1,1,1,1,1,1,1,1
90000.0,فولكسفاجن جولف,2012,بترولي ,1400.0,,109000 ,,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2610,1,0,1,0,1,1,1,0
100000.0,ستروين بيكاسو C4,2013,فضي ,1600.0,6+1 ,100 ,يد اولى ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,3090,1,0,1,0,0,1,1,1
9500.0,سوبارو نملة,1984,فضي ,1600.0,,,,خصوصي ,فلسطينية ,بنزين ,عادي ,يدوي ,1170,0,0,0,0,0,0,0,0
47000.0,هوندا سيفيك,2007,أبيض عاجي ,1800.0,4+1 ,,يد اولى ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2340,1,1,0,0,1,1,1,0
110000.0,سكودا اوكتافيا,2015,أزرق ,1600.0,5+1 ,39000 ,0 ,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,3265,1,0,1,0,1,1,1,1
60000.0,هونداي توسان,2006,أبيض ,2000.0,4+1 ,,,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2390,1,1,1,1,1,1,1,1
59000.0,بي ام دبليو 530,2002,أسود ميتالك ,3000.0,4+1 ,190000 ,4 ,خصوصي ,فلسطينية ,بنزين ,نصف اوتوماتيك ,الكتروني ,1361,1,0,1,1,1,1,1,1
42000.0,فولكسفاجن بورا,2002,سكني ,2000.0,,,3 ,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1170,0,0,0,0,0,0,0,0
31000.0,اوبل كورسا,1998,أحمر ,1400.0,١+٤ ,١١٣٥٠٠ ,٤ ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,يدوي ,1017,1,1,0,0,1,1,0,1
125000.0,بي ام دبليو i 116,2014,أبيض عاجي ,1600.0,4+1 ,74000 ,غير منمره ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,3528,1,1,1,1,1,1,1,1
52000.0,فولكسفاجن LT,2005,أبيض ,2500.0,,,,تجاري ,فلسطينية ,ديزل ,عادي ,الكتروني ,2690,0,0,0,0,1,0,0,1
32000.0,مرسيدس C250,2001,أبيض ,2500.0,4+1 ,2000000 ,3 ,عمومي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1345,1,1,0,0,1,1,1,1
68000.0,فولكسفاجن جولف,2006,فضي ,2000.0,4+1 ,,3 ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2530,1,1,1,1,1,1,1,1
5000.0,فولكسفاجن باسات,2002,أبيض ,2000.0,,,,خصوصي ,نمرة صفراء ,ديزل ,اوتوماتيك ,الكتروني ,1170,0,0,0,0,0,0,0,0
62000.0,فولكسفاجن جولف,2002,أزرق ,2000.0,4+1 ,91000 ,3 ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1212,1,1,1,1,1,1,1,1
50000.0,سكودا اوكتافيا,2008,أصفر ,1900.0,٤+١ ,,يد ثانية ,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2340,1,1,0,0,1,1,1,1
90000.0,سكودا اوكتافيا,2014,سكني ,1600.0,4+1 ,150000 ,يد اولى  ,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2915,1,0,0,0,1,1,1,0
46000.0,سكودا اوكتافيا,2004,أبيض ,1900.0,٤+١ ,620 ,5 ,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2340,1,1,0,0,1,1,1,1
32000.0,فولكسفاجن باسات,1998,أزرق سماوي ,1600.0,4+1 ,,يد ثانيه ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1170,1,0,1,0,1,1,1,1
38000.0,دراجة نارية ktm duke 390 ,2016,أسود ,390.0,,,,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1935,0,1,1,0,0,0,0,0
70000.0,كيا برايد,2014,أبيض عاجي ,1400.0,4+1 ,65000 ,يد أولى ,خصوصي ,فلسطينية ,بنزين ,نصف اوتوماتيك ,الكتروني ,2260,1,1,1,1,1,1,1,1
48000.0,فولكسفاجن باسات,2005,فضي ,1900.0,4+1 ,شغال ,يد تالته ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2340,1,1,1,0,1,1,1,1
70000.0,فورد فوكس,2013,أخضر ,1600.0,5+1 ,51000 ,2 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2565,1,0,1,0,1,1,1,1
70000.0,فولكسفاجن كادي,2008,أبيض ,1900.0,4+1 ,,,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2565,0,1,0,0,1,0,1,0
145000.0,فولكسفاجن GTI,2014,أحمر ,2000.0,,١٦٠٠ ,يد اولى ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,3878,1,0,1,0,1,1,1,1
32000.0,بيجو 307,2004,أبيض عاجي ,1600.0,4+1 ,1111111 ,3 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2340,1,0,1,0,1,1,1,0
97000.0,سكودا اوكتافيا,2014,أبيض ,1600.0,4+1 ,100000 ,0 ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,3038,1,1,1,0,1,1,1,1
26000.0,بي ام دبليو 316,1987,أسود ميتالك ,1800.0,,٣٦٣٦٣٦ ,٦ ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1170,1,1,1,0,1,1,1,1
57000.0,سكودا اوكتافيا,2007,سكني ,1900.0,,,,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2340,0,0,1,0,1,0,0,1
7500.0,فولكسفاجن كبينة,2001,أبيض ,2400.0,٥+١ ,٢٢٠ ,يد رابعه ,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1345,0,1,0,0,1,1,1,0
26500.0,مرسيدس 410,1994,أبيض عاجي ,2500.0,2+1 ,490000 ,2 ,تجاري ,فلسطينية ,ديزل ,عادي ,يدوي ,1345,0,0,0,0,1,0,0,0
32000.0,هونداي H1,2006,أبيض عاجي ,2500.0,٧+1 ,,,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2690,0,0,0,0,1,0,0,1
44000.0,سكودا اوكتافيا,2002,أبيض عاجي ,1900.0,4+1 ,460000 ,يد ثالثه ,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1170,1,0,1,0,1,1,1,1
45000.0,بيجو 207,2011,خمري ,1600.0,4+1 ,48000 ,1 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2340,1,0,0,0,1,1,1,1
40000.0,اوبل استرا,2006,كحلي ,1600.0,4+1 ,159000 ,3 ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2340,1,0,1,0,1,1,1,1
